date,asset,realized,historical_mean,ols_restricted,ols4_restricted,ridge_restricted,elastic_net_restricted,random_forest
1971-07-01,Shops_excess,-0.0385,0.00848933,0.01586991,0.01328169,0.00801404,0.01706214,0.00575206
1971-08-01,Shops_excess,0.0573,0.0084015,0.00673746,0.00942349,0.00669325,0.00908365,0.00812041
1971-09-01,Shops_excess,0.0036,0.00849272,0.02674675,0.01000715,0.00793306,0.02352141,0.00698176
1971-10-01,Shops_excess,-0.0382,0.00848361,0.00120014,0.01035757,0.00615934,0.00311621,0.00773945
1971-11-01,Shops_excess,-0.0013,0.00839684,0.02173092,0.01042395,0.00797438,0.01950903,0.00983059
1971-12-01,Shops_excess,0.098,0.00837885,0.01543722,0.01185958,0.00796842,0.01520053,0.00814878
1972-01-01,Shops_excess,0.0014,0.00854481,0.02125987,0.01381674,0.00809745,0.01824135,0.0065158
1972-02-01,Shops_excess,0.0541,0.00853161,0.01143555,0.01721038,0.00795715,0.01220675,0.00671667
1972-03-01,Shops_excess,0.0171,0.00861568,0.01225856,0.01881127,0.0078543,0.01204324,0.00928089
1972-04-01,Shops_excess,-0.0085,0.00863131,0.01759968,0.01671955,0.00827737,0.01578512,0.00823112
1972-05-01,Shops_excess,0.0149,0.00859982,0.0133187,0.01628821,0.00774229,0.01275297,0.00773272
1972-06-01,Shops_excess,-0.0451,0.00861138,0.01446086,0.01489912,0.00740701,0.01263056,0.00868001
1972-07-01,Shops_excess,-0.0277,0.008513,0.01144293,0.01339611,0.00732771,0.01071253,0.00568754
1972-08-01,Shops_excess,-0.0072,0.0084468,0.00725727,0.01137089,0.00633035,0.00627304,0.0042922
1972-09-01,Shops_excess,-0.0084,0.00841825,0.01584474,0.01071663,0.00724212,0.01334894,0.00720343
1972-10-01,Shops_excess,0.0049,0.00838761,0.01713451,0.00830404,0.00705608,0.01417924,0.00438143
1972-11-01,Shops_excess,0.0564,0.00838127,0.01057694,0.00703848,0.00582741,0.00782149,0.00457255
1972-12-01,Shops_excess,0.0136,0.00846842,0.02102614,0.00625165,0.00665632,0.01536495,0.00793265
1973-01-01,Shops_excess,-0.0453,0.00847772,0.02026071,0.00632744,0.00701008,0.01544311,0.00459648
1973-02-01,Shops_excess,-0.0686,0.00838047,0.01379547,0.00943547,0.0069748,0.01393503,0.00178723
1973-03-01,Shops_excess,-0.061,0.00824152,0.00469876,0.00746654,0.0055827,0.00594055,0.00183126
1973-04-01,Shops_excess,-0.0904,0.00811676,0.00554146,0.0041438,0.00490101,0.00469908,0.00076727
1973-05-01,Shops_excess,-0.0274,0.00793957,0.00764518,0.00236571,0.00484288,0.0054572,-0.00151059
1973-06-01,Shops_excess,-0.0627,0.00787612,0.00449079,0.00216559,0.00476179,0.00366881,-0.004861
1973-07-01,Shops_excess,0.105,0.00774964,0.00261144,0.0,0.00361508,0.00072224,-0.00565129
1973-08-01,Shops_excess,-0.0485,0.00792361,0.0,0.0,0.00356761,0.0,-0.001613
1973-09-01,Shops_excess,0.0649,0.00782286,0.01276738,0.0,0.00299038,0.00667752,-0.00223251
1973-10-01,Shops_excess,-0.043,0.0079246,0.02806867,0.0,0.00505201,0.01835867,0.00268316
1973-11-01,Shops_excess,-0.1946,0.00783399,0.0,0.0,0.00328895,0.0,-0.00267955
1973-12-01,Shops_excess,-0.0085,0.00747442,0.01533155,0.0,0.00454357,0.01066881,-0.00878642
1974-01-01,Shops_excess,0.0606,0.0074461,0.00260299,0.0,0.00473304,0.0037234,-0.00259269
1974-02-01,Shops_excess,0.0023,0.00754018,0.0038049,0.0,0.00495134,0.00588687,-0.0008357
1974-03-01,Shops_excess,-0.0368,0.00753092,0.0,0.00039941,0.00524159,0.00385392,0.00324676
1974-04-01,Shops_excess,-0.0271,0.00745273,0.0,0.0,0.00432932,0.0,0.00132379
1974-05-01,Shops_excess,0.0044,0.0073919,0.0,0.0,0.0044345,0.0,0.00518455
1974-06-01,Shops_excess,-0.0333,0.00738664,0.00156909,0.0,0.00507576,0.00538701,0.00374485
1974-07-01,Shops_excess,-0.1353,0.00731526,0.0,0.0,0.00388104,0.0,-4.5e-05
1974-08-01,Shops_excess,-0.1368,0.0070655,0.0,0.0,0.00421169,0.0,-0.00251635
1974-09-01,Shops_excess,-0.1308,0.00681399,0.0,0.0,0.00282842,0.0,-0.00292355
1974-10-01,Shops_excess,0.0949,0.00657382,0.0,0.0,0.00381336,0.0,-0.00721733
1974-11-01,Shops_excess,-0.0629,0.0067277,0.03960759,0.0,0.00856282,0.03577313,-0.0009886
1974-12-01,Shops_excess,-0.0406,0.00660661,0.0005712,0.0,0.00454733,0.0,-0.01315323
1975-01-01,Shops_excess,0.2539,0.00652465,0.0,0.0,0.00389854,0.0,-0.01947023
1975-02-01,Shops_excess,0.0474,0.00695338,0.02542824,0.00074307,0.00960722,0.02157899,0.00525584
1975-03-01,Shops_excess,0.1035,0.00702336,0.0,0.004332,0.00774799,0.00079921,0.00624667
1975-04-01,Shops_excess,0.0215,0.00718998,0.0,0.00792853,0.00771454,0.0,0.01864497
1975-05-01,Shops_excess,0.0357,0.00721466,0.0,0.00815914,0.00785203,0.00273012,0.0162988
1975-06-01,Shops_excess,0.0704,0.00726368,0.0,0.01063879,0.00763008,0.00213162,0.01461421
1975-07-01,Shops_excess,-0.0795,0.00737216,0.0078801,0.01184946,0.00812949,0.00891492,0.01388359
1975-08-01,Shops_excess,-0.0081,0.00722316,0.0,0.00624304,0.00633022,0.0,0.00456255
1975-09-01,Shops_excess,-0.0407,0.00719692,0.0,0.00498567,0.00604107,0.0,0.00610533
1975-10-01,Shops_excess,0.0936,0.00711504,0.0,0.00420301,0.00611089,0.0,0.00890761
1975-11-01,Shops_excess,0.0425,0.00726263,0.01494353,0.00765639,0.00822081,0.01517483,0.01350795
1975-12-01,Shops_excess,-0.0352,0.00732266,0.0,0.01105624,0.0073621,0.00012279,0.00966231
1976-01-01,Shops_excess,0.0852,0.00725034,0.01411846,0.00873468,0.0085875,0.01457613,0.01307923
1976-02-01,Shops_excess,0.0434,0.00738268,0.00934686,0.01248626,0.00861849,0.01000445,0.01663021
1976-03-01,Shops_excess,0.0304,0.00744373,0.00316495,0.01323364,0.00805595,0.00452452,0.017423
1976-04-01,Shops_excess,-0.0509,0.00748257,0.01226393,0.01247508,0.00878272,0.01124908,0.01897045
1976-05-01,Shops_excess,-0.0614,0.00738395,0.00198112,0.01156083,0.00804412,0.00410246,0.01519136
1976-06-01,Shops_excess,0.0104,0.00726796,0.0,0.00842747,0.00724834,0.00065848,0.00358964
1976-07-01,Shops_excess,-0.0271,0.00727323,0.00147539,0.00713599,0.00697048,0.00434336,0.01001061
1976-08-01,Shops_excess,0.0244,0.00721546,0.0045029,0.00693212,0.00747829,0.00719521,0.01082967
1976-09-01,Shops_excess,0.0001,0.0072443,0.00653713,0.00723721,0.00757477,0.00855585,0.01260209
1976-10-01,Shops_excess,-0.0132,0.00723233,0.00466548,0.00659518,0.00723167,0.00731236,0.01110086
1976-11-01,Shops_excess,0.0445,0.00719816,0.0,0.0067101,0.0068951,0.00301618,0.01041448
1976-12-01,Shops_excess,0.0193,0.00726043,0.01101764,0.00766342,0.00797319,0.01204074,0.01446291
1977-01-01,Shops_excess,-0.0749,0.0072805,0.01244427,0.00878137,0.00801307,0.01179161,0.01111711
1977-02-01,Shops_excess,-0.0219,0.00714376,0.0,0.00746912,0.00668452,0.0,0.00876449
1977-03-01,Shops_excess,-0.0313,0.00709551,0.0,0.00686098,0.00661451,0.0,0.00080877
1977-04-01,Shops_excess,-0.0382,0.00703184,0.0,0.00597951,0.00701732,0.00137191,0.00418568
1977-05-01,Shops_excess,-0.0315,0.00695695,0.0,0.00503892,0.00674001,0.0,-0.00361328
1977-06-01,Shops_excess,0.0569,0.00689339,0.0,0.00286422,0.00636229,0.0003168,0.00544629
1977-07-01,Shops_excess,-0.0064,0.00697591,0.00012362,0.00365981,0.00661716,0.00339936,0.00323081
1977-08-01,Shops_excess,0.0419,0.00695387,0.0,0.00317582,0.00656189,0.00176088,0.00976431
1977-09-01,Shops_excess,-0.0113,0.00701135,0.00230046,0.00280899,0.00663287,0.00507759,0.01343855
1977-10-01,Shops_excess,-0.0367,0.00698128,0.00104409,0.00194905,0.00645984,0.00370014,0.01343868
1977-11-01,Shops_excess,0.0505,0.00690967,0.00046583,0.0006253,0.00642742,0.00398658,0.01027768
1977-12-01,Shops_excess,-0.0172,0.00698101,0.00022285,0.00169936,0.00651658,0.00417615,0.01806652
1978-01-01,Shops_excess,-0.0733,0.0069415,0.0,0.00160152,0.00655432,0.00240204,0.01200036
1978-02-01,Shops_excess,-0.009,0.0068106,0.0,0.0,0.00596788,0.0,0.00159326
1978-03-01,Shops_excess,0.0232,0.00678485,0.0,0.0,0.00649917,0.00462761,0.00171571
1978-04-01,Shops_excess,0.1029,0.00681154,0.00026673,0.00016107,0.00697748,0.00622373,0.00280095
1978-05-01,Shops_excess,0.0075,0.00696753,0.0,0.00256087,0.00668388,0.00191496,0.01104567
1978-06-01,Shops_excess,-0.0251,0.0069684,0.0,0.00266754,0.00654138,0.0,0.00557767
1978-07-01,Shops_excess,0.0457,0.0069165,0.0,0.00150863,0.00696943,0.00443972,0.00528032
1978-08-01,Shops_excess,0.0514,0.00697916,0.0,0.00106603,0.00661479,0.0049415,0.00529634
1978-09-01,Shops_excess,-0.0326,0.00705081,0.0083936,0.0016883,0.00772843,0.0134287,0.01025858
1978-10-01,Shops_excess,-0.1486,0.00698696,0.0,0.0,0.00615341,0.00485198,4.88e-06
1978-11-01,Shops_excess,0.0193,0.00673682,0.0,0.0,0.00510024,0.0,-0.00214798
1978-12-01,Shops_excess,-0.0144,0.00675698,0.00315383,0.0,0.00569443,0.00697686,0.0079433
1979-01-01,Shops_excess,0.0496,0.00672308,0.0,0.0,0.00470433,0.00112732,0.0006955
1979-02-01,Shops_excess,-0.0515,0.00679168,0.00400537,0.0,0.00484705,0.00572076,-0.0023179
1979-03-01,Shops_excess,0.0531,0.00669856,0.0,0.0,0.00403389,0.0,-0.0054951
1979-04-01,Shops_excess,0.0008,0.00677257,0.00286635,0.0,0.00476163,0.00411849,-0.00213022
1979-05-01,Shops_excess,-0.0326,0.00676306,0.0,0.0,0.00480429,0.00176067,0.00029891
1979-06-01,Shops_excess,0.0199,0.00670048,0.00567732,0.0,0.0046212,0.00498702,0.00085327
1979-07-01,Shops_excess,0.0049,0.00672143,0.00942379,0.0,0.00537248,0.007433,0.00071764
1979-08-01,Shops_excess,0.0811,0.00671854,0.00361405,0.0,0.0051387,0.00320316,-0.00115258
1979-09-01,Shops_excess,-0.0158,0.00683623,0.0046996,0.0,0.00529484,0.00416192,-0.00268063
1979-10-01,Shops_excess,-0.0976,0.00680047,0.0,0.0,0.00399715,0.0,-0.00501831
1979-11-01,Shops_excess,0.0284,0.0066358,0.0,0.0,0.00163076,0.0,-0.00130994
1979-12-01,Shops_excess,0.0212,0.00667008,0.00445968,0.0,0.00360109,0.003239,0.0022095
1980-01-01,Shops_excess,0.0051,0.00669292,0.0,0.0,0.00260548,0.0,0.00423138
1980-02-01,Shops_excess,-0.0575,0.00669042,0.0,0.0,0.00227365,0.0,-0.00408934
1980-03-01,Shops_excess,-0.1084,0.00658981,0.0,0.0,0.0,0.0,-0.00857752
1980-04-01,Shops_excess,0.0324,0.00640986,0.0,0.0,2.81e-05,0.0,-0.00178072
1980-05-01,Shops_excess,0.0987,0.00645047,0.02989988,0.0,0.00494228,0.0223611,0.00059601
1980-06-01,Shops_excess,0.0181,0.00659438,0.01387363,0.00388037,0.00865015,0.01513347,0.00108009
1980-07-01,Shops_excess,0.1029,0.00661231,0.0,0.00676924,0.00832204,0.00411977,0.0053185
1980-08-01,Shops_excess,0.0116,0.00676205,0.0,0.00561748,0.00547625,0.0,0.00031214
1980-09-01,Shops_excess,0.0053,0.00676957,0.0,0.00392925,0.00402966,0.0,-0.00276865
1980-10-01,Shops_excess,-0.021,0.00676729,0.0,0.00230393,0.00398552,0.0,-0.00466629
1980-11-01,Shops_excess,0.0162,0.0067243,0.0,0.0,0.00349803,0.0,-0.00514886
1980-12-01,Shops_excess,-0.027,0.00673895,0.0,0.0,0.00176526,0.0,-0.00553821
1981-01-01,Shops_excess,-0.006,0.00668688,0.0,0.0,0.00097686,0.0,-0.00599541
1981-02-01,Shops_excess,0.0161,0.00666733,0.0,0.0,0.0005696,0.0,-0.0041606
1981-03-01,Shops_excess,0.1163,0.00668185,0.0,0.0,0.00054598,0.0,-0.00590966
1981-04-01,Shops_excess,0.0181,0.00685023,6.41e-05,0.00074302,0.0048689,0.00457776,0.00361386
1981-05-01,Shops_excess,0.0171,0.00686748,0.0,0.00043551,0.00077337,0.0,-0.00556623
1981-06-01,Shops_excess,-0.0278,0.00688315,0.01454866,0.0,0.0042507,0.01501023,5.082e-05
1981-07-01,Shops_excess,-0.0464,0.00683012,0.00053191,0.0,0.00425543,0.0025275,0.00231066
1981-08-01,Shops_excess,-0.0689,0.00674885,0.0,0.0,0.00174991,0.0,-0.00177056
1981-09-01,Shops_excess,-0.0487,0.00663354,0.0,0.0,0.00163073,0.0,0.00605484
1981-10-01,Shops_excess,0.0555,0.00654932,0.0,0.0,0.00248219,0.0,0.00803443
1981-11-01,Shops_excess,0.0,0.00662371,0.0,0.0,0.00664165,0.01092832,0.00970553
1981-12-01,Shops_excess,-0.0279,0.00661366,0.02886607,0.00472449,0.01074239,0.03357631,0.01202598
1982-01-01,Shops_excess,-0.0067,0.00656136,0.0,0.0062421,0.00642567,0.0,0.01045076
1982-02-01,Shops_excess,-0.0233,0.0065413,0.0,0.0024346,0.00563266,0.0,0.00940991
1982-03-01,Shops_excess,0.033,0.00649622,0.00169688,0.0,0.00715684,0.01221541,0.01325938
1982-04-01,Shops_excess,0.0418,0.0065362,0.00940445,0.00309054,0.00900291,0.01712698,0.01660475
1982-05-01,Shops_excess,-0.0379,0.00658931,0.00660956,0.00368313,0.00832138,0.01340147,0.01682793
1982-06-01,Shops_excess,0.0169,0.00652241,0.00716415,0.00458881,0.00900588,0.0148071,0.01361486
1982-07-01,Shops_excess,-0.0083,0.00653799,0.0,0.00398064,0.00498324,0.0,0.01071802
1982-08-01,Shops_excess,0.1184,0.00651574,0.00994836,0.00574354,0.0107678,0.02178891,0.0171969
1982-09-01,Shops_excess,0.0426,0.00668323,0.02118595,0.01432093,0.01373937,0.03039888,0.01777582
1982-10-01,Shops_excess,0.1628,0.00673692,0.02040155,0.01603649,0.0132755,0.02595609,0.02216259
1982-11-01,Shops_excess,0.1056,0.00696985,0.0300282,0.01778691,0.01401256,0.03289255,0.01254784
1982-12-01,Shops_excess,-0.0274,0.00711684,0.02054395,0.0185921,0.01293968,0.02444245,0.0146385
1983-01-01,Shops_excess,0.0057,0.00706548,0.00579432,0.01602872,0.0109041,0.01239999,0.00989139
1983-02-01,Shops_excess,0.0729,0.00706345,0.00399538,0.01589642,0.01035424,0.0116523,0.0104426
1983-03-01,Shops_excess,0.0788,0.00716113,0.01525316,0.01348851,0.01127872,0.02206774,0.01200998
1983-04-01,Shops_excess,0.0787,0.00726726,0.00694669,0.01385178,0.00985518,0.01493773,0.00804307
1983-05-01,Shops_excess,-0.0022,0.00737293,0.01858142,0.01309042,0.01072172,0.02499184,0.00659442
1983-06-01,Shops_excess,0.0544,0.00735879,0.0,0.01500293,0.00705539,0.0,0.00381646
1983-07-01,Shops_excess,-0.0402,0.00742817,0.0,0.01330598,0.00732653,0.00123107,0.00665744
1983-08-01,Shops_excess,-0.0549,0.00735803,0.0,0.01358911,0.00538321,0.0,0.00738233
1983-09-01,Shops_excess,0.0143,0.00726647,0.0,0.01115027,0.00719463,0.00413668,0.00639739
1983-10-01,Shops_excess,-0.0253,0.0072768,0.0,0.01069204,0.00771778,0.00869708,0.009291
1983-11-01,Shops_excess,0.0374,0.00722903,0.0,0.01260609,0.00729266,0.00265945,0.00997689
1983-12-01,Shops_excess,-0.0545,0.00727321,0.0,0.01218497,0.00725884,0.00386363,0.01013088
1984-01-01,Shops_excess,-0.0661,0.00718289,0.0,0.01073355,0.00660499,0.0,0.00772907
1984-02-01,Shops_excess,-0.0516,0.00707591,0.0,0.01016344,0.00714807,0.00385541,0.0027226
1984-03-01,Shops_excess,0.0048,0.00699038,0.0,0.0100121,0.00594652,0.0,0.00629516
1984-04-01,Shops_excess,-0.0047,0.00698719,0.0,0.00910543,0.00562563,0.0,0.00534972
1984-05-01,Shops_excess,-0.0596,0.0069702,0.0,0.00939238,0.00643175,0.0,0.00572976
1984-06-01,Shops_excess,0.0665,0.00687358,0.0,0.00978519,0.00550954,0.0,0.00353264
1984-07-01,Shops_excess,-0.007,0.00696,0.0,0.01138062,0.00965289,0.01074445,0.0087997
1984-08-01,Shops_excess,0.0903,0.0069398,0.00942696,0.00938481,0.01021294,0.01723559,0.01072072
1984-09-01,Shops_excess,-0.008,0.00706026,0.00788477,0.00861387,0.00930765,0.01404586,0.01268924
1984-10-01,Shops_excess,-0.0169,0.00703853,0.00783218,0.00757928,0.00919732,0.01383385,0.01211102
1984-11-01,Shops_excess,-0.0364,0.00700403,0.01728858,0.0061414,0.01047356,0.02380947,0.01443114
1984-12-01,Shops_excess,0.0012,0.00694158,0.01091946,0.00844264,0.01079541,0.01932989,0.01128881
1985-01-01,Shops_excess,0.1248,0.00693333,0.00725814,0.01008695,0.01093203,0.01606289,0.01121825
1985-02-01,Shops_excess,0.0152,0.00710244,0.01367649,0.01119469,0.0114805,0.02108969,0.01712998
1985-03-01,Shops_excess,-0.0123,0.00711404,0.0,0.01165142,0.00874994,0.00370374,0.01363959
1985-04-01,Shops_excess,-0.0068,0.00708627,0.00382907,0.00975359,0.0098209,0.01250576,0.01386099
1985-05-01,Shops_excess,0.0894,0.00706643,0.01245743,0.01136346,0.0110354,0.01920844,0.013706
1985-06-01,Shops_excess,0.0105,0.00718388,0.0292,0.01142828,0.01290665,0.03238658,0.01874909
1985-07-01,Shops_excess,-0.0461,0.0071886,0.00874303,0.01301763,0.01060341,0.01402885,0.01555486
1985-08-01,Shops_excess,-0.0116,0.0071128,0.00413217,0.01287528,0.01003673,0.01032869,0.01378265
1985-09-01,Shops_excess,-0.0493,0.00708622,0.01303264,0.01178806,0.01100264,0.01827043,0.01431783
1985-10-01,Shops_excess,0.0618,0.00700624,0.00838838,0.01161897,0.01082665,0.01533774,0.01224805
1985-11-01,Shops_excess,0.0736,0.00708385,0.01203535,0.01074945,0.01075936,0.01828024,0.01351671
1985-12-01,Shops_excess,0.0389,0.00717793,0.01489658,0.00993299,0.01062276,0.01963046,0.01417642
1986-01-01,Shops_excess,0.0109,0.00722274,0.01532939,0.00859408,0.00997204,0.01910048,0.01420755
1986-02-01,Shops_excess,0.0729,0.00722793,0.00644437,0.00868269,0.00880536,0.01140988,0.0117361
1986-03-01,Shops_excess,0.0796,0.00732042,0.01854755,0.00516495,0.00943377,0.02028777,0.0104714
1986-04-01,Shops_excess,-0.0012,0.00742208,0.0057326,0.00467978,0.0077696,0.0078388,0.01278708
1986-05-01,Shops_excess,0.0928,0.00740997,0.01512014,0.00662678,0.00916247,0.01683979,0.0121626
1986-06-01,Shops_excess,0.0342,0.00752973,0.01214417,0.00771464,0.00864756,0.01526517,0.01292422
1986-07-01,Shops_excess,-0.0991,0.00756709,0.0,0.00573577,0.00660339,0.00235612,0.01261736
1986-08-01,Shops_excess,0.012,0.0074179,0.01260068,0.0079405,0.0088328,0.01489388,0.01274129
1986-09-01,Shops_excess,-0.0891,0.0074243,0.00676265,0.00768547,0.00763286,0.00819542,0.00820541
1986-10-01,Shops_excess,0.0685,0.00728968,0.01098391,0.01048397,0.00920517,0.01403654,0.01116916
1986-11-01,Shops_excess,0.0122,0.00737493,0.0066286,0.01006498,0.00816303,0.00901136,0.0096738
1986-12-01,Shops_excess,-0.0648,0.00738164,0.00891758,0.00859057,0.00790561,0.01058098,0.00994525
1987-01-01,Shops_excess,0.113,0.00728139,0.01362517,0.00846798,0.00886967,0.01515394,0.01057176
1987-02-01,Shops_excess,0.0938,0.00742802,0.00729653,0.00757577,0.00733219,0.0093427,0.00512017
1987-03-01,Shops_excess,0.0121,0.00754765,0.0,0.0064737,0.00579727,0.00076779,0.00482313
1987-04-01,Shops_excess,-0.0314,0.00755394,0.00395574,0.00734305,0.00684451,0.00619176,0.0059831
1987-05-01,Shops_excess,-0.0043,0.00750014,0.0,0.00894081,0.00440018,0.0,0.00051021
1987-06-01,Shops_excess,0.0578,0.00748386,0.0,0.00941109,0.00630963,0.00156704,0.00653976
1987-07-01,Shops_excess,0.0524,0.00755317,0.00410525,0.00953991,0.0069886,0.00757949,0.00734721
1987-08-01,Shops_excess,0.0286,0.00761486,0.0,0.01064384,0.0066141,0.0026871,0.00946503
1987-09-01,Shops_excess,-0.0682,0.00764368,0.0,0.01017629,0.00644792,0.0028926,0.00957948
1987-10-01,Shops_excess,-0.2851,0.00753964,0.0,0.00997863,0.00418021,0.0,0.00459167
1987-11-01,Shops_excess,-0.09,0.00713877,0.0,0.00742506,0.00809492,0.0,0.00924684
1987-12-01,Shops_excess,0.082,0.00700588,0.0,0.00927313,0.00770395,0.00401637,0.01041555
1988-01-01,Shops_excess,0.0533,0.00710833,0.00183148,0.00872775,0.00740964,0.00466025,0.01091679
1988-02-01,Shops_excess,0.0981,0.00717135,0.00342045,0.00702549,0.00690713,0.00529324,0.00698913
1988-03-01,Shops_excess,-0.0159,0.00729523,0.00633407,0.0078308,0.00725429,0.0068586,0.00955895
1988-04-01,Shops_excess,0.0114,0.00726367,0.0,0.00903039,0.00658808,0.0,0.01004418
1988-05-01,Shops_excess,-0.0192,0.00726929,0.0,0.00935829,0.00612446,0.0,0.00923185
1988-06-01,Shops_excess,0.0595,0.00723338,0.0,0.00839851,0.00687362,0.0,0.00967845
1988-07-01,Shops_excess,-0.0144,0.0073042,0.01326241,0.00698323,0.00827557,0.01269241,0.01204742
1988-08-01,Shops_excess,-0.0285,0.00727483,0.0,0.00700385,0.00651546,0.0,0.00961511
1988-09-01,Shops_excess,0.0752,0.00722649,0.00174217,0.00616072,0.00692498,0.00299493,0.00992812
1988-10-01,Shops_excess,0.0078,0.00731822,0.01006762,0.00474563,0.00745547,0.00990986,0.00752542
1988-11-01,Shops_excess,-0.0327,0.00731887,0.00979186,0.00285384,0.0071062,0.00994273,0.01090242
1988-12-01,Shops_excess,0.0096,0.00726501,0.0,0.00315167,0.00597195,0.0002067,0.00818813
1989-01-01,Shops_excess,0.0563,0.00726815,0.00482385,0.00224503,0.00666457,0.00524899,0.01107112
1989-02-01,Shops_excess,-0.0248,0.00733396,0.01053801,0.00067985,0.00676598,0.01001289,0.01322591
1989-03-01,Shops_excess,0.0196,0.00729088,0.00198436,0.00080734,0.00608472,0.00317204,0.01111509
1989-04-01,Shops_excess,0.0468,0.00730736,0.00267057,0.0,0.00567537,0.00381565,0.00844985
1989-05-01,Shops_excess,0.0449,0.00736016,0.01154494,0.0,0.00661851,0.0117017,0.01154535
1989-06-01,Shops_excess,-0.0284,0.00741028,0.01713207,0.0,0.00725667,0.01614347,0.01457242
1989-07-01,Shops_excess,0.0847,0.00736253,0.01401931,0.0,0.0066352,0.01270406,0.01486952
1989-08-01,Shops_excess,0.0187,0.00746551,0.01341763,0.0,0.00659768,0.01225321,0.01266878
1989-09-01,Shops_excess,-0.03,0.00748045,0.00661001,0.0,0.00603137,0.00699264,0.01290484
1989-10-01,Shops_excess,-0.0471,0.00743068,0.00808947,0.00012867,0.00633971,0.00894832,0.01415478
1989-11-01,Shops_excess,0.0053,0.00735836,0.00590787,0.0,0.00602427,0.00764281,0.01341064
1989-12-01,Shops_excess,0.0061,0.00735563,0.00776825,0.0,0.00616333,0.00892538,0.01422263
1990-01-01,Shops_excess,-0.0698,0.00735397,0.00303985,0.0,0.00524692,0.00438919,0.00608963
1990-02-01,Shops_excess,0.0136,0.00725205,0.0,0.00163106,0.00447409,0.0,-0.00307758
1990-03-01,Shops_excess,0.0452,0.00726042,0.0,0.00155693,0.0050426,0.00087611,0.00506793
1990-04-01,Shops_excess,-0.0277,0.00731041,0.0,0.00114495,0.00519605,0.00277337,0.00425117
1990-05-01,Shops_excess,0.1085,0.00726434,0.0,0.00271583,0.00522247,0.0,0.00518135
1990-06-01,Shops_excess,0.009,0.00739737,0.00940971,0.00171037,0.00633911,0.01176869,0.00853251
1990-07-01,Shops_excess,-0.0482,0.00739948,0.00187938,0.00150095,0.00524858,0.00508769,0.00252466
1990-08-01,Shops_excess,-0.127,0.00732661,0.0,0.00163159,0.0046794,0.00157032,0.00730592
1990-09-01,Shops_excess,-0.0937,0.00715079,0.0,0.00454402,0.00412311,0.0,-0.00135329
1990-10-01,Shops_excess,-0.0372,0.00701895,0.0,0.00514445,0.00525221,0.0,-0.00200325
1990-11-01,Shops_excess,0.0986,0.00696123,0.0,0.00574556,0.00561328,0.0,-0.00301345
1990-12-01,Shops_excess,0.027,0.0070807,0.00323016,0.00519166,0.0064297,0.00588528,0.00970539
1991-01-01,Shops_excess,0.0887,0.00710664,0.00694505,0.0058705,0.00705709,0.00871392,0.01090878
1991-02-01,Shops_excess,0.0787,0.00721274,0.00162711,0.0072021,0.00647351,0.00395041,0.00750737
1991-03-01,Shops_excess,0.0816,0.00730558,0.00671431,0.00717071,0.00715116,0.00883996,0.01344462
1991-04-01,Shops_excess,0.0149,0.00740195,0.00621856,0.00721188,0.0070702,0.00859477,0.01685459
1991-05-01,Shops_excess,0.0725,0.00741166,0.00307121,0.00757596,0.00678304,0.0064385,0.01316153
1991-06-01,Shops_excess,-0.0473,0.00749586,0.0,0.00817402,0.00632504,0.00371818,0.0050073
1991-07-01,Shops_excess,0.0482,0.00742506,0.0,0.00816747,0.00571035,0.00043441,0.00401173
1991-08-01,Shops_excess,0.0314,0.00747768,0.00066893,0.00751498,0.00619668,0.00562048,0.00590799
1991-09-01,Shops_excess,-0.0362,0.00750851,0.0,0.00739851,0.00590041,0.00464663,0.00242597
1991-10-01,Shops_excess,-0.0236,0.00745225,0.0,0.00684466,0.00535263,0.00350384,3.18e-06
1991-11-01,Shops_excess,-0.0159,0.00741234,0.0,0.00744311,0.00477686,0.0,-0.00221609
1991-12-01,Shops_excess,0.1266,0.00738241,0.0,0.00910276,0.00520982,0.0,0.00364765
1992-01-01,Shops_excess,-0.0006,0.00753526,0.0012764,0.00867961,0.00576286,0.00570597,0.00414244
1992-02-01,Shops_excess,0.0236,0.00752484,0.0,0.01111532,0.00517338,0.0,-0.00111055
1992-03-01,Shops_excess,-0.017,0.0075454,0.0,0.0111305,0.00535616,0.00017325,0.00235305
1992-04-01,Shops_excess,-0.0383,0.00751405,0.0,0.01087994,0.00373823,0.0,-0.00216795
1992-05-01,Shops_excess,-0.0004,0.00745561,0.0,0.01109489,0.00456816,0.0,-0.0045067
1992-06-01,Shops_excess,-0.0224,0.00744561,0.0,0.01055325,0.00561531,0.00338884,-0.00529706
1992-07-01,Shops_excess,0.0352,0.00740763,0.0,0.0096986,0.0041384,0.0,-0.00633577
1992-08-01,Shops_excess,-0.0076,0.00744295,0.0,0.00966485,0.0048741,0.00042364,-0.00308345
1992-09-01,Shops_excess,0.0382,0.00742386,0.0,0.00967731,0.00449908,0.0,-0.00140575
1992-10-01,Shops_excess,0.0413,0.00746286,0.0,0.01019981,0.00430938,0.0,0.00018206
1992-11-01,Shops_excess,0.0685,0.0075057,0.0,0.0122009,0.00440418,0.0,-0.00276746
1992-12-01,Shops_excess,0.0033,0.00758281,0.00036535,0.01203291,0.00588521,0.00144018,0.0019975
1993-01-01,Shops_excess,-0.0014,0.0075774,0.00421344,0.0107119,0.00609852,0.00458419,0.00124416
