date,model,cum_r2_os,r2_change,abs_change
1971-12-01,random_forest,-0.0024290188020465566,0.00020591655902675284,0.00020591655902675284
1976-04-01,ols4_restricted,0.014509135359460957,0.00020205311993688573,0.00020205311993688573
1970-03-01,random_forest,0.009950821193716264,0.00020115455004610094,0.00020115455004610094
1971-06-01,ridge_restricted,0.007248447991129159,0.0002010434667812028,0.0002010434667812028
1976-08-01,ols4_restricted,0.013685382645573008,-0.00019139441399752474,0.00019139441399752474
1977-09-01,ols_restricted,-0.010272948990177255,0.0001892453828933778,0.0001892453828933778
1976-02-01,ols4_restricted,0.014585728115037767,0.0001789264723078502,0.0001789264723078502
1972-03-01,ridge_restricted,0.0066493823352105075,0.0001787298428491237,0.0001787298428491237
1976-04-01,ols_restricted,-0.013010139576590307,0.0001778856561642228,0.0001778856561642228
1976-11-01,random_forest,0.006092513343671402,0.0001764135213547461,0.0001764135213547461
1972-01-01,ols_restricted,-0.007198020959487272,-0.00016101893073839843,0.00016101893073839843
1975-02-01,ridge_restricted,0.013456424545411438,0.00016020177372688682,0.00016020177372688682
1976-11-01,elastic_net_restricted,-0.00970914645095603,0.00015665569066664053,0.00015665569066664053
1977-07-01,elastic_net_restricted,-0.007496949250918872,0.0001540189876362173,0.0001540189876362173
1976-05-01,ols4_restricted,0.01466181104035218,0.0001526756808912233,0.0001526756808912233
1977-09-01,elastic_net_restricted,-0.0072380624474500995,0.000143122251886685,0.000143122251886685
