date,asset,realized,historical_mean,elastic_net,elastic_net_restricted,elastic_net_alpha,elastic_net_l1_ratio
2011-06-01,NoDur_excess,-0.0107,0.00672063,0.00843904,0.00843904,0.001,0.5
2011-06-01,Durbl_excess,-0.0109,0.00785943,0.01805466,0.01805466,0.001,0.5
2011-06-01,Manuf_excess,-0.006,0.0072461,0.01428992,0.01428992,0.001,0.5
2011-06-01,Enrgy_excess,-0.0231,0.0078846,0.02097061,0.02097061,0.001,0.5
2011-06-01,HiTec_excess,-0.0246,0.00794877,0.01145681,0.01145681,0.001,0.5
2011-06-01,Telcm_excess,-0.0138,0.00541826,0.01010202,0.01010202,0.001,0.5
2011-06-01,Shops_excess,-0.0088,0.00704245,0.01035165,0.01035165,0.001,0.5
2011-06-01,Hlth_excess,-0.0187,0.00763475,0.00788112,0.00788112,0.001,0.5
2011-06-01,Utils_excess,-0.0034,0.00587029,0.00988713,0.00988713,0.001,0.5
2011-06-01,Other_excess,-0.0211,0.00590928,0.01369929,0.01369929,0.001,0.5
2011-07-01,NoDur_excess,-0.0042,0.00670345,0.00268031,0.00268031,0.001,0.5
2011-07-01,Durbl_excess,-0.0903,0.00784093,0.00928618,0.00928618,0.001,0.5
2011-07-01,Manuf_excess,-0.048,0.00723304,0.00870379,0.00870379,0.001,0.5
2011-07-01,Enrgy_excess,0.0049,0.00785404,0.01840463,0.01840463,0.001,0.5
2011-07-01,HiTec_excess,-0.0053,0.00791667,0.00916883,0.00916883,0.001,0.5
2011-07-01,Telcm_excess,-0.0498,0.00539931,0.00335434,0.00335434,0.001,0.5
2011-07-01,Shops_excess,-0.0064,0.00702682,0.002553,0.002553,0.001,0.5
2011-07-01,Hlth_excess,-0.0367,0.00760878,0.00596232,0.00596232,0.001,0.5
2011-07-01,Utils_excess,-0.0033,0.00586114,0.00450261,0.00450261,0.001,0.5
2011-07-01,Other_excess,-0.0364,0.00588264,0.00405398,0.00405398,0.001,0.5
2011-08-01,NoDur_excess,-0.0067,0.00669271,0.01607464,0.01607464,0.001,0.5
2011-08-01,Durbl_excess,-0.1224,0.00774424,0.02471128,0.02471128,0.001,0.5
2011-08-01,Manuf_excess,-0.0617,0.00717862,0.01825103,0.01825103,0.001,0.5
2011-08-01,Enrgy_excess,-0.0992,0.00785113,0.02266907,0.02266907,0.001,0.5
2011-08-01,HiTec_excess,-0.0678,0.00790365,0.01684121,0.01684121,0.001,0.5
2011-08-01,Telcm_excess,-0.0505,0.00534493,0.01375153,0.01375153,0.001,0.5
2011-08-01,Shops_excess,-0.0289,0.0070136,0.01972041,0.01972041,0.001,0.5
2011-08-01,Hlth_excess,-0.0314,0.00756512,0.01496873,0.01496873,0.001,0.5
2011-08-01,Utils_excess,0.0019,0.00585212,0.01885818,0.01885818,0.001,0.5
2011-08-01,Other_excess,-0.0817,0.00584099,0.01850795,0.01850795,0.001,0.5
2011-09-01,NoDur_excess,-0.0487,0.00667953,-0.00452212,0.0,0.001,0.5
2011-09-01,Durbl_excess,-0.1385,0.00761614,0.00384324,0.00384324,0.001,0.5
2011-09-01,Manuf_excess,-0.1102,0.00711083,0.0069345,0.0069345,0.001,0.5
2011-09-01,Enrgy_excess,-0.1223,0.00774577,0.0159581,0.0159581,0.001,0.5
2011-09-01,HiTec_excess,-0.0478,0.00782913,-0.00203953,0.0,0.001,0.5
2011-09-01,Telcm_excess,-0.0572,0.00528996,0.00143179,0.00143179,0.001,0.5
2011-09-01,Shops_excess,-0.0389,0.00697825,-0.01001629,0.0,0.001,0.5
2011-09-01,Hlth_excess,-0.0397,0.00752677,-0.00153858,0.0,0.001,0.5
2011-09-01,Utils_excess,-0.0161,0.00584823,-0.00034002,0.0,0.001,0.5
2011-09-01,Other_excess,-0.1109,0.00575482,-0.00186228,0.0,0.001,0.5
2011-10-01,NoDur_excess,0.063,0.00662507,0.01264703,0.01264703,0.001,0.5
2011-10-01,Durbl_excess,0.2307,0.00747247,0.01784928,0.01784928,0.001,0.5
2011-10-01,Manuf_excess,0.1417,0.00699548,0.01518833,0.01518833,0.001,0.5
2011-10-01,Enrgy_excess,0.1625,0.0076179,0.01810213,0.01810213,0.001,0.5
2011-10-01,HiTec_excess,0.118,0.00777443,0.01309016,0.01309016,0.001,0.5
2011-10-01,Telcm_excess,0.0761,0.00522852,0.01176628,0.01176628,0.001,0.5
2011-10-01,Shops_excess,0.0975,0.00693314,0.01527652,0.01527652,0.001,0.5
2011-10-01,Hlth_excess,0.0552,0.00748033,0.01305254,0.01305254,0.001,0.5
2011-10-01,Utils_excess,0.067,0.00582665,0.01809937,0.01809937,0.001,0.5
2011-10-01,Other_excess,0.1358,0.00564012,0.0136921,0.0136921,0.001,0.5
2011-11-01,NoDur_excess,0.0144,0.00668045,0.01529583,0.01529583,0.001,0.5
2011-11-01,Durbl_excess,-0.0868,0.00769175,0.01751699,0.01751699,0.001,0.5
2011-11-01,Manuf_excess,0.0138,0.0071278,0.01524562,0.01524562,0.001,0.5
2011-11-01,Enrgy_excess,0.0215,0.00777004,0.02309752,0.02309752,0.001,0.5
2011-11-01,HiTec_excess,-0.0198,0.00788271,0.01471142,0.01471142,0.001,0.5
2011-11-01,Telcm_excess,0.003,0.00529813,0.00790846,0.00790846,0.001,0.5
2011-11-01,Shops_excess,0.0107,0.0070221,0.01875928,0.01875928,0.001,0.5
2011-11-01,Hlth_excess,0.013,0.00752721,0.0174536,0.0174536,0.001,0.5
2011-11-01,Utils_excess,0.0101,0.00588674,0.0218458,0.0218458,0.001,0.5
2011-11-01,Other_excess,-0.0204,0.00576798,0.00972746,0.00972746,0.001,0.5
2011-12-01,NoDur_excess,0.0189,0.00668803,-0.00996964,0.0,0.001,0.5
2011-12-01,Durbl_excess,-0.0103,0.00759902,-0.00516447,0.0,0.001,0.5
2011-12-01,Manuf_excess,-0.0079,0.00713435,0.00240656,0.00240656,0.001,0.5
2011-12-01,Enrgy_excess,-0.0035,0.00778351,0.01302416,0.01302416,0.001,0.5
2011-12-01,HiTec_excess,-0.0143,0.00785554,0.00138118,0.00138118,0.001,0.5
2011-12-01,Telcm_excess,0.0312,0.00529588,-0.00296567,0.0,0.001,0.5
2011-12-01,Shops_excess,0.009,0.00702571,-0.01312569,0.0,0.001,0.5
2011-12-01,Hlth_excess,0.0347,0.00753258,-0.00276509,0.0,0.001,0.5
2011-12-01,Utils_excess,0.0291,0.00589087,-0.00876078,0.0,0.001,0.5
2011-12-01,Other_excess,0.0147,0.0057423,-0.00667577,0.0,0.001,0.5
2012-01-01,NoDur_excess,0.0039,0.0067,0.02347189,0.02347189,0.001,0.5
2012-01-01,Durbl_excess,0.1366,0.00758147,0.02734641,0.02734641,0.001,0.5
2012-01-01,Manuf_excess,0.0678,0.00711961,0.02385244,0.02385244,0.001,0.5
2012-01-01,Enrgy_excess,0.0101,0.00777245,0.02610539,0.02610539,0.001,0.5
2012-01-01,HiTec_excess,0.0847,0.00783382,0.02188937,0.02188937,0.001,0.5
2012-01-01,Telcm_excess,0.0237,0.00532127,0.0154864,0.0154864,0.001,0.5
2012-01-01,Shops_excess,0.0406,0.00702765,0.03010242,0.03010242,0.001,0.5
2012-01-01,Hlth_excess,0.0343,0.00755922,0.02325523,0.02325523,0.001,0.5
2012-01-01,Utils_excess,-0.0271,0.00591363,0.02716661,0.02716661,0.001,0.5
2012-01-01,Other_excess,0.0723,0.00575108,0.02170833,0.02170833,0.001,0.5
2012-02-01,NoDur_excess,0.0393,0.00669726,0.01440508,0.01440508,0.001,0.5
2012-02-01,Durbl_excess,0.0595,0.00770784,0.01783741,0.01783741,0.001,0.5
2012-02-01,Manuf_excess,0.0389,0.00717904,0.01817134,0.01817134,0.001,0.5
2012-02-01,Enrgy_excess,0.0652,0.00777473,0.02293652,0.02293652,0.001,0.5
2012-02-01,HiTec_excess,0.0663,0.00790911,0.01476179,0.01476179,0.001,0.5
2012-02-01,Telcm_excess,0.0507,0.00533928,0.01048815,0.01048815,0.001,0.5
2012-02-01,Shops_excess,0.0312,0.00706053,0.02014901,0.02014901,0.001,0.5
2012-02-01,Hlth_excess,0.0125,0.00758541,0.01533187,0.01533187,0.001,0.5
2012-02-01,Utils_excess,0.013,0.00588129,0.01686743,0.01686743,0.001,0.5
2012-02-01,Other_excess,0.042,0.00581626,0.01512613,0.01512613,0.001,0.5
2012-03-01,NoDur_excess,0.039,0.00672916,0.01323781,0.01323781,0.001,0.5
2012-03-01,Durbl_excess,0.0138,0.00775851,0.01534852,0.01534852,0.001,0.5
2012-03-01,Manuf_excess,0.0063,0.00721008,0.01676956,0.01676956,0.001,0.5
2012-03-01,Enrgy_excess,-0.0327,0.00783092,0.02312834,0.02312834,0.001,0.5
2012-03-01,HiTec_excess,0.0465,0.00796624,0.01397682,0.01397682,0.001,0.5
2012-03-01,Telcm_excess,0.0238,0.00538366,0.00879694,0.00879694,0.001,0.5
2012-03-01,Shops_excess,0.0466,0.00708415,0.01833322,0.01833322,0.001,0.5
2012-03-01,Hlth_excess,0.0395,0.00759022,0.0142617,0.0142617,0.001,0.5
2012-03-01,Utils_excess,0.0148,0.00588826,0.01513624,0.01513624,0.001,0.5
2012-03-01,Other_excess,0.0491,0.00585166,0.01290705,0.01290705,0.001,0.5
2012-04-01,NoDur_excess,0.0081,0.0067607,0.00096451,0.00096451,0.001,0.5
2012-04-01,Durbl_excess,-0.073,0.00776442,0.00155779,0.00155779,0.001,0.5
2012-04-01,Manuf_excess,-0.0075,0.00720919,0.00763673,0.00763673,0.001,0.5
2012-04-01,Enrgy_excess,-0.0157,0.0077913,0.01732826,0.01732826,0.001,0.5
2012-04-01,HiTec_excess,-0.021,0.00800391,0.00493195,0.00493195,0.001,0.5
2012-04-01,Telcm_excess,0.0169,0.00540166,0.00187044,0.00187044,0.001,0.5
2012-04-01,Shops_excess,0.0095,0.00712278,0.00250861,0.00250861,0.001,0.5
2012-04-01,Hlth_excess,0.006,0.00762141,0.00390162,0.00390162,0.001,0.5
2012-04-01,Utils_excess,0.017,0.00589697,0.00183927,0.00183927,0.001,0.5
2012-04-01,Other_excess,-0.0168,0.00589394,0.00256582,0.00256582,0.001,0.5
2012-05-01,NoDur_excess,-0.0268,0.00676201,0.01036403,0.01036403,0.001,0.5
2012-05-01,Durbl_excess,-0.0783,0.00768555,0.0159417,0.0159417,0.001,0.5
2012-05-01,Manuf_excess,-0.0782,0.00719482,0.01622127,0.01622127,0.001,0.5
2012-05-01,Enrgy_excess,-0.1058,0.00776836,0.01953908,0.01953908,0.001,0.5
2012-05-01,HiTec_excess,-0.0781,0.00797559,0.01332957,0.01332957,0.001,0.5
2012-05-01,Telcm_excess,-0.0078,0.00541289,0.0102124,0.0102124,0.001,0.5
2012-05-01,Shops_excess,-0.0304,0.0071251,0.01404536,0.01404536,0.001,0.5
2012-05-01,Hlth_excess,-0.0325,0.00761982,0.01142216,0.01142216,0.001,0.5
2012-05-01,Utils_excess,-0.0089,0.00590781,0.01077581,0.01077581,0.001,0.5
2012-05-01,Other_excess,-0.0773,0.00587178,0.01424026,0.01424026,0.001,0.5
2012-06-01,NoDur_excess,0.0344,0.00672927,0.01183546,0.01183546,0.001,0.5
2012-06-01,Durbl_excess,-0.0543,0.00760166,0.01847877,0.01847877,0.001,0.5
2012-06-01,Manuf_excess,0.0118,0.00711151,0.01771726,0.01771726,0.001,0.5
2012-06-01,Enrgy_excess,0.0578,0.00765756,0.01877064,0.01877064,0.001,0.5
2012-06-01,HiTec_excess,0.0293,0.00789161,0.0160089,0.0160089,0.001,0.5
2012-06-01,Telcm_excess,0.0702,0.0054,0.01194186,0.01194186,0.001,0.5
2012-06-01,Shops_excess,0.0217,0.00708849,0.01587547,0.01587547,0.001,0.5
2012-06-01,Hlth_excess,0.0684,0.00758068,0.01394985,0.01394985,0.001,0.5
2012-06-01,Utils_excess,0.0342,0.00589337,0.01186779,0.01186779,0.001,0.5
2012-06-01,Other_excess,0.0491,0.00579063,0.01611024,0.01611024,0.001,0.5
2012-07-01,NoDur_excess,0.014,0.00675624,0.01546505,0.01546505,0.001,0.5
2012-07-01,Durbl_excess,-0.0035,0.00754133,0.01552535,0.01552535,0.001,0.5
2012-07-01,Manuf_excess,0.0093,0.00711608,0.01785932,0.01785932,0.001,0.5
2012-07-01,Enrgy_excess,0.0281,0.00770643,0.02220419,0.02220419,0.001,0.5
2012-07-01,HiTec_excess,-0.001,0.00791248,0.01648861,0.01648861,0.001,0.5
2012-07-01,Telcm_excess,0.0415,0.00546316,0.00886989,0.00886989,0.001,0.5
2012-07-01,Shops_excess,0.0122,0.00710273,0.02044543,0.02044543,0.001,0.5
2012-07-01,Hlth_excess,0.0163,0.00763996,0.01804817,0.01804817,0.001,0.5
2012-07-01,Utils_excess,0.035,0.00592096,0.01676987,0.01676987,0.001,0.5
2012-07-01,Other_excess,-0.0123,0.00583285,0.01352833,0.01352833,0.001,0.5
2012-08-01,NoDur_excess,0.0011,0.00676329,0.02901178,0.02901178,0.001,0.5
2012-08-01,Durbl_excess,0.0424,0.00753057,0.03262291,0.03262291,0.001,0.5
2012-08-01,Manuf_excess,0.0324,0.00711821,0.02828537,0.02828537,0.001,0.5
2012-08-01,Enrgy_excess,0.0235,0.00772629,0.0270123,0.0270123,0.001,0.5
2012-08-01,HiTec_excess,0.0479,0.0079038,0.0261199,0.0261199,0.001,0.5
2012-08-01,Telcm_excess,0.0096,0.00549825,0.0189157,0.0189157,0.001,0.5
2012-08-01,Shops_excess,0.0275,0.00710769,0.0382729,0.0382729,0.001,0.5
2012-08-01,Hlth_excess,0.0096,0.00764839,0.0278846,0.0278846,0.001,0.5
2012-08-01,Utils_excess,-0.0347,0.00594927,0.03036078,0.03036078,0.001,0.5
2012-08-01,Other_excess,0.0312,0.00581519,0.02778837,0.02778837,0.001,0.5
2012-09-01,NoDur_excess,0.0093,0.00675778,0.00580907,0.00580907,0.001,0.5
2012-09-01,Durbl_excess,0.0339,0.00756449,0.00531313,0.00531313,0.001,0.5
2012-09-01,Manuf_excess,0.0169,0.0071428,0.01125343,0.01125343,0.001,0.5
2012-09-01,Enrgy_excess,0.038,0.00774163,0.01744561,0.01744561,0.001,0.5
2012-09-01,HiTec_excess,0.012,0.0079427,0.00860992,0.00860992,0.001,0.5
2012-09-01,Telcm_excess,0.0485,0.00550224,0.00601642,0.00601642,0.001,0.5
2012-09-01,Shops_excess,0.0191,0.00712753,0.00929923,0.00929923,0.001,0.5
2012-09-01,Hlth_excess,0.0467,0.00765029,0.0086654,0.0086654,0.001,0.5
2012-09-01,Utils_excess,0.021,0.00590973,0.00614146,0.00614146,0.001,0.5
2012-09-01,Other_excess,0.0382,0.00583988,0.00729889,0.00729889,0.001,0.5
2012-10-01,NoDur_excess,-0.0169,0.00676025,0.00594809,0.00594809,0.001,0.5
2012-10-01,Durbl_excess,0.063,0.00759009,0.00537794,0.00537794,0.001,0.5
2012-10-01,Manuf_excess,-0.0061,0.00715228,0.010894,0.010894,0.001,0.5
2012-10-01,Enrgy_excess,-0.0187,0.00777104,0.01732894,0.01732894,0.001,0.5
2012-10-01,HiTec_excess,-0.0635,0.00794665,0.00875906,0.00875906,0.001,0.5
2012-10-01,Telcm_excess,-0.0244,0.00554402,0.00555335,0.00555335,0.001,0.5
2012-10-01,Shops_excess,-0.0104,0.00713916,0.00929132,0.00929132,0.001,0.5
2012-10-01,Hlth_excess,-0.0193,0.00768824,0.0091946,0.0091946,0.001,0.5
2012-10-01,Utils_excess,0.0108,0.00592439,0.00640063,0.00640063,0.001,0.5
2012-10-01,Other_excess,0.0092,0.00587133,0.00679302,0.00679302,0.001,0.5
2012-11-01,NoDur_excess,0.0319,0.00673728,0.01737106,0.01737106,0.001,0.5
2012-11-01,Durbl_excess,0.0255,0.00764388,0.01981742,0.01981742,0.001,0.5
2012-11-01,Manuf_excess,0.0274,0.00713942,0.01929011,0.01929011,0.001,0.5
2012-11-01,Enrgy_excess,-0.015,0.00774534,0.02151702,0.02151702,0.001,0.5
2012-11-01,HiTec_excess,0.0147,0.00787728,0.01798582,0.01798582,0.001,0.5
2012-11-01,Telcm_excess,0.0005,0.00551495,0.01123259,0.01123259,0.001,0.5
2012-11-01,Shops_excess,0.0146,0.00712214,0.02357945,0.02357945,0.001,0.5
2012-11-01,Hlth_excess,0.015,0.00766204,0.01888046,0.01888046,0.001,0.5
2012-11-01,Utils_excess,-0.038,0.00592913,0.01777857,0.01777857,0.001,0.5
2012-11-01,Other_excess,-0.0039,0.00587456,0.01699062,0.01699062,0.001,0.5
2012-12-01,NoDur_excess,-0.0227,0.00676169,0.00567321,0.00567321,0.001,0.5
2012-12-01,Durbl_excess,0.0759,0.0076612,0.00782705,0.00782705,0.001,0.5
2012-12-01,Manuf_excess,0.0276,0.00715907,0.01145775,0.01145775,0.001,0.5
2012-12-01,Enrgy_excess,0.0132,0.00772328,0.01577091,0.01577091,0.001,0.5
2012-12-01,HiTec_excess,0.0036,0.0078839,0.01205286,0.01205286,0.001,0.5
2012-12-01,Telcm_excess,0.0114,0.00551009,0.00539174,0.00539174,0.001,0.5
2012-12-01,Shops_excess,-0.0113,0.00712939,0.00732986,0.00732986,0.001,0.5
2012-12-01,Hlth_excess,-0.0054,0.00766916,0.01115129,0.01115129,0.001,0.5
2012-12-01,Utils_excess,0.0011,0.00588652,0.00499365,0.00499365,0.001,0.5
2012-12-01,Other_excess,0.0365,0.00586508,0.00701666,0.00701666,0.001,0.5
2013-01-01,NoDur_excess,0.0512,0.00673314,0.01154584,0.01154584,0.001,0.5
2013-01-01,Durbl_excess,0.0336,0.00772733,0.01303077,0.01303077,0.001,0.5
2013-01-01,Manuf_excess,0.0604,0.00717888,0.01467605,0.01467605,0.001,0.5
2013-01-01,Enrgy_excess,0.0747,0.00772859,0.01831574,0.01831574,0.001,0.5
2013-01-01,HiTec_excess,0.0239,0.00787975,0.01485857,0.01485857,0.001,0.5
2013-01-01,Telcm_excess,0.0485,0.00551579,0.00675755,0.00675755,0.001,0.5
2013-01-01,Shops_excess,0.0554,0.00711153,0.01551722,0.01551722,0.001,0.5
2013-01-01,Hlth_excess,0.0808,0.00765649,0.01512619,0.01512619,0.001,0.5
2013-01-01,Utils_excess,0.0505,0.00588188,0.01133007,0.01133007,0.001,0.5
2013-01-01,Other_excess,0.0676,0.00589477,0.01032669,0.01032669,0.001,0.5
2013-02-01,NoDur_excess,0.0317,0.00677619,0.00198898,0.00198898,0.001,0.5
2013-02-01,Durbl_excess,-0.0073,0.00775237,0.00152427,0.00152427,0.001,0.5
2013-02-01,Manuf_excess,0.0128,0.0072304,0.00690245,0.00690245,0.001,0.5
2013-02-01,Enrgy_excess,0.0068,0.00779342,0.01404658,0.01404658,0.001,0.5
2013-02-01,HiTec_excess,0.0068,0.00789526,0.00554576,0.00554576,0.001,0.5
2013-02-01,Telcm_excess,0.0229,0.00555741,0.00182319,0.00182319,0.001,0.5
2013-02-01,Shops_excess,0.0084,0.00715828,0.0032719,0.0032719,0.001,0.5
2013-02-01,Hlth_excess,0.0133,0.0077273,0.00609333,0.00609333,0.001,0.5
2013-02-01,Utils_excess,0.022,0.00592507,0.00226853,0.00226853,0.001,0.5
2013-02-01,Other_excess,0.014,0.0059545,0.00175088,0.00175088,0.001,0.5
2013-03-01,NoDur_excess,0.0506,0.00680029,0.00642668,0.00642668,0.001,0.5
2013-03-01,Durbl_excess,0.0444,0.00773781,0.00819523,0.00819523,0.001,0.5
2013-03-01,Manuf_excess,0.0261,0.00723578,0.01061217,0.01061217,0.001,0.5
2013-03-01,Enrgy_excess,0.0207,0.00779246,0.01479551,0.01479551,0.001,0.5
2013-03-01,HiTec_excess,0.027,0.0078942,0.00638202,0.00638202,0.001,0.5
2013-03-01,Telcm_excess,0.0564,0.00557418,0.00698386,0.00698386,0.001,0.5
2013-03-01,Shops_excess,0.0473,0.00715948,0.00914466,0.00914466,0.001,0.5
2013-03-01,Hlth_excess,0.0652,0.00773269,0.00717402,0.00717402,0.001,0.5
2013-03-01,Utils_excess,0.0569,0.00594062,0.00685299,0.00685299,0.001,0.5
2013-03-01,Other_excess,0.0419,0.00596228,0.00831893,0.00831893,0.001,0.5
2013-04-01,NoDur_excess,0.0374,0.00684261,0.00875678,0.00875678,0.001,0.5
2013-04-01,Durbl_excess,0.0394,0.00777324,0.01084418,0.01084418,0.001,0.5
2013-04-01,Manuf_excess,0.0073,0.00725401,0.01260009,0.01260009,0.001,0.5
2013-04-01,Enrgy_excess,-0.0139,0.00780493,0.01654332,0.01654332,0.001,0.5
2013-04-01,HiTec_excess,0.0038,0.00791266,0.01055884,0.01055884,0.001,0.5
2013-04-01,Telcm_excess,0.0432,0.00562329,0.00664624,0.00664624,0.001,0.5
2013-04-01,Shops_excess,0.0272,0.00719826,0.01180821,0.01180821,0.001,0.5
2013-04-01,Hlth_excess,0.0259,0.00778821,0.01072514,0.01072514,0.001,0.5
2013-04-01,Utils_excess,0.0513,0.00598986,0.00811576,0.00811576,0.001,0.5
2013-04-01,Other_excess,0.0083,0.005997,0.00979668,0.00979668,0.001,0.5
2013-05-01,NoDur_excess,-0.0229,0.0068721,0.01534639,0.01534639,0.001,0.5
2013-05-01,Durbl_excess,0.1004,0.00780376,0.02077896,0.02077896,0.001,0.5
2013-05-01,Manuf_excess,0.0348,0.00725405,0.01836641,0.01836641,0.001,0.5
2013-05-01,Enrgy_excess,0.0303,0.00778398,0.0184645,0.0184645,0.001,0.5
2013-05-01,HiTec_excess,0.0456,0.00790869,0.01650572,0.01650572,0.001,0.5
2013-05-01,Telcm_excess,-0.0176,0.00565956,0.01185318,0.01185318,0.001,0.5
2013-05-01,Shops_excess,0.0223,0.00721757,0.01972484,0.01972484,0.001,0.5
2013-05-01,Hlth_excess,0.0161,0.00780569,0.01629286,0.01629286,0.001,0.5
2013-05-01,Utils_excess,-0.0714,0.00603359,0.01462109,0.01462109,0.001,0.5
2013-05-01,Other_excess,0.0594,0.00599923,0.01725829,0.01725829,0.001,0.5
2013-06-01,NoDur_excess,0.0007,0.00684339,-0.0001139,0.0,0.001,0.5
2013-06-01,Durbl_excess,-0.0045,0.00789306,-0.0021807,0.0,0.001,0.5
2013-06-01,Manuf_excess,-0.0199,0.00728062,0.00437494,0.00437494,0.001,0.5
2013-06-01,Enrgy_excess,-0.0239,0.00780569,0.01304102,0.01304102,0.001,0.5
2013-06-01,HiTec_excess,-0.0292,0.00794503,0.00389847,0.00389847,0.001,0.5
2013-06-01,Telcm_excess,0.0198,0.00563713,-0.00122951,0.0,0.001,0.5
2013-06-01,Shops_excess,-0.0003,0.00723211,-9.743e-05,0.0,0.001,0.5
2013-06-01,Hlth_excess,-0.0138,0.00781369,0.00466871,0.00466871,0.001,0.5
2013-06-01,Utils_excess,0.0082,0.00595892,-1.26e-05,0.0,0.001,0.5
2013-06-01,Other_excess,-0.012,0.00605072,-0.00200665,0.0,0.001,0.5
2013-07-01,NoDur_excess,0.0289,0.00683748,-0.00131052,0.0,0.001,0.5
2013-07-01,Durbl_excess,0.0901,0.00788112,-0.00078963,0.0,0.001,0.5
2013-07-01,Manuf_excess,0.0621,0.00725443,0.00370833,0.00370833,0.001,0.5
2013-07-01,Enrgy_excess,0.0518,0.00777514,0.01113092,0.01113092,0.001,0.5
2013-07-01,HiTec_excess,0.057,0.00790925,0.00284821,0.00284821,0.001,0.5
2013-07-01,Telcm_excess,0.0343,0.00565077,0.00054265,0.00054265,0.001,0.5
2013-07-01,Shops_excess,0.059,0.00722486,-0.00197419,0.0,0.001,0.5
2013-07-01,Hlth_excess,0.0807,0.00779287,0.00275026,0.00275026,0.001,0.5
2013-07-01,Utils_excess,0.0458,0.00596108,-0.0008347,0.0,0.001,0.5
2013-07-01,Other_excess,0.0565,0.00603333,-0.00139822,0.0,0.001,0.5
2013-08-01,NoDur_excess,-0.0391,0.00685871,0.01096596,0.01096596,0.001,0.5
2013-08-01,Durbl_excess,-0.0103,0.00796025,0.01479658,0.01479658,0.001,0.5
2013-08-01,Manuf_excess,-0.0181,0.00730722,0.012488,0.012488,0.001,0.5
2013-08-01,Enrgy_excess,-0.019,0.00781752,0.01529076,0.01529076,0.001,0.5
2013-08-01,HiTec_excess,-0.0021,0.0079565,0.01300838,0.01300838,0.001,0.5
2013-08-01,Telcm_excess,-0.0329,0.00567834,0.00801838,0.00801838,0.001,0.5
2013-08-01,Shops_excess,-0.0426,0.00727469,0.01417099,0.01417099,0.001,0.5
2013-08-01,Hlth_excess,-0.0367,0.00786304,0.01212494,0.01212494,0.001,0.5
2013-08-01,Utils_excess,-0.0443,0.00599942,0.01133752,0.01133752,0.001,0.5
2013-08-01,Other_excess,-0.0368,0.00608191,0.01023357,0.01023357,0.001,0.5
2013-09-01,NoDur_excess,0.02,0.00681452,0.00499255,0.00499255,0.001,0.5
2013-09-01,Durbl_excess,0.0645,0.00794269,0.00903102,0.00903102,0.001,0.5
2013-09-01,Manuf_excess,0.0517,0.00728279,0.00840804,0.00840804,0.001,0.5
2013-09-01,Enrgy_excess,0.0197,0.00779173,0.01266821,0.01266821,0.001,0.5
2013-09-01,HiTec_excess,0.0382,0.00794683,0.00901989,0.00901989,0.001,0.5
2013-09-01,Telcm_excess,0.0428,0.00564125,0.00553261,0.00553261,0.001,0.5
2013-09-01,Shops_excess,0.0449,0.00722673,0.00627274,0.00627274,0.001,0.5
2013-09-01,Hlth_excess,0.0417,0.00782019,0.00740173,0.00740173,0.001,0.5
2013-09-01,Utils_excess,0.0105,0.00595106,0.00556666,0.00556666,0.001,0.5
2013-09-01,Other_excess,0.0383,0.00604067,0.00563489,0.00563489,0.001,0.5
2013-10-01,NoDur_excess,0.0482,0.00682719,0.00575766,0.00575766,0.001,0.5
2013-10-01,Durbl_excess,0.0076,0.00799702,0.01103195,0.01103195,0.001,0.5
2013-10-01,Manuf_excess,0.046,0.00732546,0.00954362,0.00954362,0.001,0.5
2013-10-01,Enrgy_excess,0.0479,0.00780317,0.01280715,0.01280715,0.001,0.5
2013-10-01,HiTec_excess,0.0376,0.00797589,0.00987065,0.00987065,0.001,0.5
2013-10-01,Telcm_excess,0.0585,0.00567695,0.00678097,0.00678097,0.001,0.5
2013-10-01,Shops_excess,0.0512,0.00726292,0.00737807,0.00737807,0.001,0.5
2013-10-01,Hlth_excess,0.0355,0.00785274,0.00783022,0.00783022,0.001,0.5
2013-10-01,Utils_excess,0.0334,0.00595543,0.00597088,0.00597088,0.001,0.5
2013-10-01,Other_excess,0.0383,0.00607166,0.00748192,0.00748192,0.001,0.5
2013-11-01,NoDur_excess,0.0127,0.00686689,0.01293023,0.01293023,0.001,0.5
2013-11-01,Durbl_excess,0.0188,0.00799664,0.01893756,0.01893756,0.001,0.5
2013-11-01,Manuf_excess,0.0297,0.00736257,0.014984,0.014984,0.001,0.5
2013-11-01,Enrgy_excess,0.0087,0.00784165,0.01607431,0.01607431,0.001,0.5
2013-11-01,HiTec_excess,0.0359,0.00800432,0.01576453,0.01576453,0.001,0.5
2013-11-01,Telcm_excess,0.0008,0.00572764,0.00994783,0.00994783,0.001,0.5
2013-11-01,Shops_excess,0.0369,0.00730509,0.01619816,0.01619816,0.001,0.5
2013-11-01,Hlth_excess,0.045,0.00787927,0.01409087,0.01409087,0.001,0.5
2013-11-01,Utils_excess,-0.0181,0.00598177,0.0128001,0.0128001,0.001,0.5
2013-11-01,Other_excess,0.047,0.00610259,0.01333294,0.01333294,0.001,0.5
2013-12-01,NoDur_excess,0.0247,0.00687248,0.00858747,0.00858747,0.001,0.5
2013-12-01,Durbl_excess,0.0124,0.008007,0.01171935,0.01171935,0.001,0.5
2013-12-01,Manuf_excess,0.031,0.00738399,0.01077334,0.01077334,0.001,0.5
2013-12-01,Enrgy_excess,0.0303,0.00784247,0.01438972,0.01438972,0.001,0.5
