date,asset,model,cum_r2_os,r2_change,abs_change
1970-12-01,Telcm_excess,elastic_net_restricted,0.036919726735557434,0.012975376162199348,0.012975376162199348
1970-04-01,Shops_excess,random_forest,-0.000588910099607709,0.01273171532821471,0.01273171532821471
1970-01-01,HiTec_excess,ols_restricted,-0.06331174599412592,-0.012605162678951176,0.012605162678951176
1970-12-01,Manuf_excess,elastic_net_restricted,0.040276346645995,-0.012408193890139252,0.012408193890139252
1970-07-01,Durbl_excess,ridge_restricted,0.038488752499011514,-0.01237422254450149,0.01237422254450149
1970-12-01,Manuf_excess,ols_restricted,0.03870173679513511,-0.012344384834782063,0.012344384834782063
1975-01-01,Other_excess,elastic_net_restricted,-0.016417440930581728,0.012343166839098307,0.012343166839098307
1971-12-01,Manuf_excess,ols4_restricted,0.01628151506915465,-0.01233511864048964,0.01233511864048964
1970-04-01,Telcm_excess,ols_restricted,0.0471657178328031,0.012308503208678268,0.012308503208678268
1971-01-01,Shops_excess,elastic_net_restricted,-0.012659147775128332,0.012272774928783425,0.012272774928783425
1970-05-01,Shops_excess,ols4_restricted,-0.016315388061236558,0.012226121915785537,0.012226121915785537
1970-06-01,Telcm_excess,random_forest,0.018935451513864665,0.012156584266366344,0.012156584266366344
1970-12-01,Manuf_excess,ols4_restricted,0.03144922780026227,-0.012050486160339213,0.012050486160339213
1971-04-01,Durbl_excess,random_forest,-0.02394066484403945,-0.01199209892309483,0.01199209892309483
1971-01-01,Shops_excess,ols_restricted,-0.00987669322044793,0.011948056780528571,0.011948056780528571
1970-05-01,Durbl_excess,ols_restricted,0.03219656181100483,0.011831515236712997,0.011831515236712997
1970-04-01,Enrgy_excess,ols4_restricted,0.04913705521573175,0.011755968550582141,0.011755968550582141
1970-06-01,Utils_excess,ols_restricted,-0.03073300198934148,0.011703748398901537,0.011703748398901537
1971-12-01,NoDur_excess,elastic_net_restricted,-0.030739156943137225,0.01168970469432784,0.01168970469432784
1970-06-01,Utils_excess,elastic_net_restricted,-0.02954705908123656,0.011646389140006708,0.011646389140006708
1970-01-01,Hlth_excess,ols4_restricted,-0.02238877578013465,-0.011646206600270714,0.011646206600270714
1970-08-01,Durbl_excess,elastic_net_restricted,0.013488881287650578,-0.011624684675502595,0.011624684675502595
1970-08-01,Durbl_excess,ols_restricted,0.011511340811210191,-0.01156131066270294,0.01156131066270294
1971-07-01,HiTec_excess,elastic_net_restricted,-0.024619840628959055,0.011530034786303656,0.011530034786303656
1970-07-01,Enrgy_excess,ridge_restricted,0.05975050302857832,-0.01147547504035229,0.01147547504035229
